"cell_id","cell_area","cell_sum","cell_sum_se","week","season","cell_area_sum","cell_sum_sum","cell_sum_sum_se"
2,5473,2911.43695853651,11.2643251683159,2018-07-06,"breeding",40471,31274.3505851179,21.5870356712934
3,5595,3843.26693591475,4.85816892257905,2018-07-06,"breeding",40471,31274.3505851179,21.5870356712934
4,5659,5662.34345322847,7.91723006722551,2018-07-06,"breeding",40471,31274.3505851179,21.5870356712934
5,5659,7360.11138501763,10.4222840999178,2018-07-06,"breeding",40471,31274.3505851179,21.5870356712934
6,5659,4606.12133812904,7.59543982097014,2018-07-06,"breeding",40471,31274.3505851179,21.5870356712934
7,5648,3513.60770940781,6.79560527441006,2018-07-06,"breeding",40471,31274.3505851179,21.5870356712934
8,5587,3043.8891851306,6.01442654699624,2018-07-06,"breeding",40471,31274.3505851179,21.5870356712934
1,1191,273.021653264761,1.87854474643956,2018-07-13,"breeding",40471,30560.9818134308,19.8961034631669
2,5473,2797.20976819098,10.4730003462836,2018-07-13,"breeding",40471,30560.9818134308,19.8961034631669
3,5595,4452.66637957096,5.03117273723162,2018-07-13,"breeding",40471,30560.9818134308,19.8961034631669
4,5659,5789.89278995991,7.49506705582732,2018-07-13,"breeding",40471,30560.9818134308,19.8961034631669
5,5659,7323.35995805264,10.3253192744337,2018-07-13,"breeding",40471,30560.9818134308,19.8961034631669
6,5659,4187.63501057029,6.60128300272304,2018-07-13,"breeding",40471,30560.9818134308,19.8961034631669
7,5648,3150.66753214598,5.30556469907075,2018-07-13,"breeding",40471,30560.9818134308,19.8961034631669
8,5587,2586.52872167528,4.77654319975657,2018-07-13,"breeding",40471,30560.9818134308,19.8961034631669
1,1191,246.771665766835,1.52825318070427,2018-07-20,"postbreeding_migration",40471,29444.5184901655,18.0962828818678
2,5473,2345.28596268594,8.51150701075513,2018-07-20,"postbreeding_migration",40471,29444.5184901655,18.0962828818678
3,5595,4692.8104532063,5.26738407264504,2018-07-20,"postbreeding_migration",40471,29444.5184901655,18.0962828818678
4,5659,5924.95310643315,7.65722867688983,2018-07-20,"postbreeding_migration",40471,29444.5184901655,18.0962828818678
5,5659,7082.75546312332,9.79916790620254,2018-07-20,"postbreeding_migration",40471,29444.5184901655,18.0962828818678
6,5659,4304.7087277472,6.14260566721187,2018-07-20,"postbreeding_migration",40471,29444.5184901655,18.0962828818678
7,5648,2868.52480235696,4.57473765869408,2018-07-20,"postbreeding_migration",40471,29444.5184901655,18.0962828818678
8,5587,1978.70830884576,3.41059204545057,2018-07-20,"postbreeding_migration",40471,29444.5184901655,18.0962828818678
1,1191,224.055140323937,1.22930102160441,2018-07-27,"postbreeding_migration",40471,29831.0044081286,16.714329456338
2,5473,2441.4570979327,7.42308090716103,2018-07-27,"postbreeding_migration",40471,29831.0044081286,16.714329456338
3,5595,4996.00972986221,5.06672709946679,2018-07-27,"postbreeding_migration",40471,29831.0044081286,16.714329456338
4,5659,5984.4356623888,6.4922727395855,2018-07-27,"postbreeding_migration",40471,29831.0044081286,16.714329456338
5,5659,6342.65298125148,9.2586647270728,2018-07-27,"postbreeding_migration",40471,29831.0044081286,16.714329456338
6,5659,4517.85730969906,5.73128086957322,2018-07-27,"postbreeding_migration",40471,29831.0044081286,16.714329456338
7,5648,3175.542627424,4.67589903470323,2018-07-27,"postbreeding_migration",40471,29831.0044081286,16.714329456338
8,5587,2148.99385924637,3.80784512242528,2018-07-27,"postbreeding_migration",40471,29831.0044081286,16.714329456338
1,1191,270.27327067405,1.22408900855717,2018-08-03,"postbreeding_migration",40471,33394.5364214256,16.8391510171636
2,5473,2807.76880270243,6.79075209746699,2018-08-03,"postbreeding_migration",40471,33394.5364214256,16.8391510171636
3,5595,5523.24140885472,5.13545394809309,2018-08-03,"postbreeding_migration",40471,33394.5364214256,16.8391510171636
4,5659,6638.58231171966,6.63407874606875,2018-08-03,"postbreeding_migration",40471,33394.5364214256,16.8391510171636
5,5659,6645.28669115901,9.12125518904927,2018-08-03,"postbreeding_migration",40471,33394.5364214256,16.8391510171636
6,5659,5346.33321088552,6.25839932598173,2018-08-03,"postbreeding_migration",40471,33394.5364214256,16.8391510171636
7,5648,3744.86915194988,5.10693318017461,2018-08-03,"postbreeding_migration",40471,33394.5364214256,16.8391510171636
8,5587,2418.18157348037,4.13700206825151,2018-08-03,"postbreeding_migration",40471,33394.5364214256,16.8391510171636
1,1191,415.866257995367,1.60303507668041,2018-08-10,"postbreeding_migration",40471,42248.3304859996,19.0153170204797
2,5473,3408.75827237964,5.96923728285489,2018-08-10,"postbreeding_migration",40471,42248.3304859996,19.0153170204797
3,5595,6598.59402012825,6.36571767962184,2018-08-10,"postbreeding_migration",40471,42248.3304859996,19.0153170204797
4,5659,8087.05397069454,7.74564421783038,2018-08-10,"postbreeding_migration",40471,42248.3304859996,19.0153170204797
5,5659,7284.02424612641,8.7753124231153,2018-08-10,"postbreeding_migration",40471,42248.3304859996,19.0153170204797
6,5659,7470.36008048058,8.27185006615152,2018-08-10,"postbreeding_migration",40471,42248.3304859996,19.0153170204797
7,5648,5371.96390810609,7.3127445844938,2018-08-10,"postbreeding_migration",40471,42248.3304859996,19.0153170204797
8,5587,3611.70973008871,4.89464557135426,2018-08-10,"postbreeding_migration",40471,42248.3304859996,19.0153170204797
1,1191,619.325673133135,2.17144007617622,2018-08-17,"postbreeding_migration",40471,50353.6653372347,20.3854023353596
2,5473,4412.61892735958,5.825627094781,2018-08-17,"postbreeding_migration",40471,50353.6653372347,20.3854023353596
3,5595,7589.44307678938,7.31468105788259,2018-08-17,"postbreeding_migration",40471,50353.6653372347,20.3854023353596
4,5659,8888.26920843124,8.07527132850134,2018-08-17,"postbreeding_migration",40471,50353.6653372347,20.3854023353596
5,5659,7071.11991775036,7.80854856703572,2018-08-17,"postbreeding_migration",40471,50353.6653372347,20.3854023353596
6,5659,9296.85692495108,9.27447613304291,2018-08-17,"postbreeding_migration",40471,50353.6653372347,20.3854023353596
7,5648,7245.90246108174,8.39220694661628,2018-08-17,"postbreeding_migration",40471,50353.6653372347,20.3854023353596
8,5587,5230.12914773822,6.38580485249745,2018-08-17,"postbreeding_migration",40471,50353.6653372347,20.3854023353596
1,1191,819.344029545784,2.53059492165381,2018-08-24,"postbreeding_migration",40471,52250.0049614906,20.1356836965076
2,5473,5240.93851137161,6.08962248197378,2018-08-24,"postbreeding_migration",40471,52250.0049614906,20.1356836965076
3,5595,8449.04387071729,7.96276220411696,2018-08-24,"postbreeding_migration",40471,52250.0049614906,20.1356836965076
4,5659,9686.11217147112,7.816414157907,2018-08-24,"postbreeding_migration",40471,52250.0049614906,20.1356836965076
5,5659,7024.99414753914,6.80304471757953,2018-08-24,"postbreeding_migration",40471,52250.0049614906,20.1356836965076
6,5659,9324.28230839968,10.0760881773682,2018-08-24,"postbreeding_migration",40471,52250.0049614906,20.1356836965076
7,5648,6944.91825437546,7.48747348001889,2018-08-24,"postbreeding_migration",40471,52250.0049614906,20.1356836965076
8,5587,4760.37166807055,5.79527424602387,2018-08-24,"postbreeding_migration",40471,52250.0049614906,20.1356836965076
1,1191,1185.24120938778,3.20268766876259,2018-08-31,"postbreeding_migration",40471,51498.4292287827,18.8309833820685
2,5473,6284.52939137816,6.59388983373971,2018-08-31,"postbreeding_migration",40471,51498.4292287827,18.8309833820685
3,5595,9132.76959145069,8.25194600919323,2018-08-31,"postbreeding_migration",40471,51498.4292287827,18.8309833820685
4,5659,9979.03655141592,7.63307854994374,2018-08-31,"postbreeding_migration",40471,51498.4292287827,18.8309833820685
5,5659,6595.83189463615,5.84750311253432,2018-08-31,"postbreeding_migration",40471,51498.4292287827,18.8309833820685
6,5659,8561.07912898064,8.52791634894046,2018-08-31,"postbreeding_migration",40471,51498.4292287827,18.8309833820685
7,5648,6052.44994992018,6.51599863599083,2018-08-31,"postbreeding_migration",40471,51498.4292287827,18.8309833820685
8,5587,3707.49151161313,5.01337755156034,2018-08-31,"postbreeding_migration",40471,51498.4292287827,18.8309833820685
1,1191,1360.62162923813,3.66555939680911,2018-09-07,"postbreeding_migration",40471,45792.121738255,17.6897493583566
2,5473,6901.06398361921,7.34805424463765,2018-09-07,"postbreeding_migration",40471,45792.121738255,17.6897493583566
3,5595,9087.52709719539,8.41063799278389,2018-09-07,"postbreeding_migration",40471,45792.121738255,17.6897493583566
4,5659,9225.82640993595,7.32650653430143,2018-09-07,"postbreeding_migration",40471,45792.121738255,17.6897493583566
5,5659,5380.79505342245,5.04469245001428,2018-09-07,"postbreeding_migration",40471,45792.121738255,17.6897493583566
6,5659,6518.23993772268,7.29371392022969,2018-09-07,"postbreeding_migration",40471,45792.121738255,17.6897493583566
7,5648,4508.67989560962,5.19413383682961,2018-09-07,"postbreeding_migration",40471,45792.121738255,17.6897493583566
8,5587,2809.36773151159,3.93119130349854,2018-09-07,"postbreeding_migration",40471,45792.121738255,17.6897493583566
1,1191,1445.25817686319,3.70259454493499,2018-09-14,"postbreeding_migration",40471,35714.9800638407,15.6862132331256
2,5473,7225.92929652333,8.29017684168729,2018-09-14,"postbreeding_migration",40471,35714.9800638407,15.6862132331256
3,5595,7509.72668012977,7.63089619185324,2018-09-14,"postbreeding_migration",40471,35714.9800638407,15.6862132331256
4,5659,7369.37169334292,6.35383331433206,2018-09-14,"postbreeding_migration",40471,35714.9800638407,15.6862132331256
5,5659,3490.87095192075,3.98436957081367,2018-09-14,"postbreeding_migration",40471,35714.9800638407,15.6862132331256
6,5659,4073.24787119031,5.30239036594814,2018-09-14,"postbreeding_migration",40471,35714.9800638407,15.6862132331256
7,5648,2993.54059991241,3.89833856885605,2018-09-14,"postbreeding_migration",40471,35714.9800638407,15.6862132331256
8,5587,1607.03479395807,2.41488811752038,2018-09-14,"postbreeding_migration",40471,35714.9800638407,15.6862132331256
1,1191,1397.40361601114,3.40707532971258,2018-09-21,"postbreeding_migration",40471,27175.9269151092,13.9255951232345
2,5473,7125.89874592423,8.25312012163659,2018-09-21,"postbreeding_migration",40471,27175.9269151092,13.9255951232345
3,5595,6236.14409729838,6.88642269893614,2018-09-21,"postbreeding_migration",40471,27175.9269151092,13.9255951232345
4,5659,5754.66778147221,5.82563221129841,2018-09-21,"postbreeding_migration",40471,27175.9269151092,13.9255951232345
5,5659,2035.09168210626,3.17362387055018,2018-09-21,"postbreeding_migration",40471,27175.9269151092,13.9255951232345
6,5659,2465.28717939556,3.83508864973964,2018-09-21,"postbreeding_migration",40471,27175.9269151092,13.9255951232345
7,5648,1575.68950136006,2.6391478679631,2018-09-21,"postbreeding_migration",40471,27175.9269151092,13.9255951232345
8,5587,585.744311541319,1.04610819227772,2018-09-21,"postbreeding_migration",40471,27175.9269151092,13.9255951232345
1,1191,1161.67743891478,3.22468817901995,2018-09-28,"postbreeding_migration",40471,19158.2940852717,12.4606521479295
2,5473,6408.04838660359,7.98377155513148,2018-09-28,"postbreeding_migration",40471,19158.2940852717,12.4606521479295
3,5595,5184.51121661067,6.07484970842782,2018-09-28,"postbreeding_migration",40471,19158.2940852717,12.4606521479295
4,5659,4630.76032942533,6.11155065000774,2018-09-28,"postbreeding_migration",40471,19158.2940852717,12.4606521479295
5,5659,567.570291474462,1.7130022017492,2018-09-28,"postbreeding_migration",40471,19158.2940852717,12.4606521479295
6,5659,764.201489724219,1.68158590377863,2018-09-28,"postbreeding_migration",40471,19158.2940852717,12.4606521479295
7,5648,351.426150970161,0.971262194870453,2018-09-28,"postbreeding_migration",40471,19158.2940852717,12.4606521479295
8,5587,90.0987815484405,0.410270132347819,2018-09-28,"postbreeding_migration",40471,19158.2940852717,12.4606521479295
1,1191,660.956697791815,2.19307410583939,2018-10-05,"postbreeding_migration",40471,11873.1345607787,8.67412193316471
2,5473,4357.21538740396,5.7471850429219,2018-10-05,"postbreeding_migration",40471,11873.1345607787,8.67412193316471
3,5595,3750.87484353781,4.19798525181626,2018-10-05,"postbreeding_migration",40471,11873.1345607787,8.67412193316471
4,5659,3029.83277904987,4.39282828228469,2018-10-05,"postbreeding_migration",40471,11873.1345607787,8.67412193316471
5,5659,70.9825726896524,0.683789441514947,2018-10-05,"postbreeding_migration",40471,11873.1345607787,8.67412193316471
6,5659,3.27228030562401,0.114424069522972,2018-10-05,"postbreeding_migration",40471,11873.1345607787,8.67412193316471
7,5648,0,0,2018-10-05,"postbreeding_migration",40471,11873.1345607787,8.67412193316471
8,5587,0,0,2018-10-05,"postbreeding_migration",40471,11873.1345607787,8.67412193316471
1,1191,225.048211425543,1.48303957730633,2018-10-12,"postbreeding_migration",40471,6231.70112477243,6.05844369226967
2,5473,1905.62524342537,3.53351407024396,2018-10-12,"postbreeding_migration",40471,6231.70112477243,6.05844369226967
3,5595,2459.29975363612,3.19158741830965,2018-10-12,"postbreeding_migration",40471,6231.70112477243,6.05844369226967
4,5659,1639.77313898504,3.43963156568575,2018-10-12,"postbreeding_migration",40471,6231.70112477243,6.05844369226967
5,5659,1.95477730035782,0.0481284069845947,2018-10-12,"postbreeding_migration",40471,6231.70112477243,6.05844369226967
6,5659,0,0,2018-10-12,"postbreeding_migration",40471,6231.70112477243,6.05844369226967
7,5648,0,0,2018-10-12,"postbreeding_migration",40471,6231.70112477243,6.05844369226967
8,5587,0,0,2018-10-12,"postbreeding_migration",40471,6231.70112477243,6.05844369226967
1,1191,46.2681905478239,0.627635079027896,2018-10-19,"postbreeding_migration",40471,1860.15383895487,2.74223893726738
2,5473,128.048214018345,0.83954355371215,2018-10-19,"postbreeding_migration",40471,1860.15383895487,2.74223893726738
3,5595,1048.4099920094,1.83957743129161,2018-10-19,"postbreeding_migration",40471,1860.15383895487,2.74223893726738
4,5659,637.427442379296,1.742719166229,2018-10-19,"postbreeding_migration",40471,1860.15383895487,2.74223893726738
5,5659,0,0,2018-10-19,"postbreeding_migration",40471,1860.15383895487,2.74223893726738
6,5659,0,0,2018-10-19,"postbreeding_migration",40471,1860.15383895487,2.74223893726738
7,5648,0,0,2018-10-19,"postbreeding_migration",40471,1860.15383895487,2.74223893726738
8,5587,0,0,2018-10-19,"postbreeding_migration",40471,1860.15383895487,2.74223893726738
1,1191,8.4731190726161,0.194589736923024,2018-10-26,"postbreeding_migration",40471,129.278136901557,0.730945549392162
2,5473,8.28103388100863,0.197847472534652,2018-10-26,"postbreeding_migration",40471,129.278136901557,0.730945549392162
3,5595,65.0112462639809,0.488819810323558,2018-10-26,"postbreeding_migration",40471,129.278136901557,0.730945549392162
4,5659,47.5127376839519,0.467255605752708,2018-10-26,"postbreeding_migration",40471,129.278136901557,0.730945549392162
5,5659,0,0,2018-10-26,"postbreeding_migration",40471,129.278136901557,0.730945549392162
6,5659,0,0,2018-10-26,"postbreeding_migration",40471,129.278136901557,0.730945549392162
7,5648,0,0,2018-10-26,"postbreeding_migration",40471,129.278136901557,0.730945549392162
8,5587,0,0,2018-10-26,"postbreeding_migration",40471,129.278136901557,0.730945549392162
1,1191,2.60484503209591,0.0672211553301688,2018-11-02,"postbreeding_migration",40471,13.6258668620139,0.228931171092316
2,5473,3.15584770403802,0.115642531273437,2018-11-02,"postbreeding_migration",40471,13.6258668620139,0.228931171092316
3,5595,4.59636034071445,0.148991385123376,2018-11-02,"postbreeding_migration",40471,13.6258668620139,0.228931171092316
4,5659,3.26881378516555,0.110991754168797,2018-11-02,"postbreeding_migration",40471,13.6258668620139,0.228931171092316
5,5659,0,0,2018-11-02,"postbreeding_migration",40471,13.6258668620139,0.228931171092316
6,5659,0,0,2018-11-02,"postbreeding_migration",40471,13.6258668620139,0.228931171092316
7,5648,0,0,2018-11-02,"postbreeding_migration",40471,13.6258668620139,0.228931171092316
8,5587,0,0,2018-11-02,"postbreeding_migration",40471,13.6258668620139,0.228931171092316
1,1191,1.07681433111429,0.0454004041681636,2018-11-09,"nonbreeding",40471,3.21885169297457,0.102993043181487
2,5473,1.85718360543251,0.083099136147504,2018-11-09,"nonbreeding",40471,3.21885169297457,0.102993043181487
3,5595,0.284853756427765,0.0405080710067723,2018-11-09,"nonbreeding",40471,3.21885169297457,0.102993043181487
4,5659,0,0,2018-11-09,"nonbreeding",40471,3.21885169297457,0.102993043181487
5,5659,0,0,2018-11-09,"nonbreeding",40471,3.21885169297457,0.102993043181487
6,5659,0,0,2018-11-09,"nonbreeding",40471,3.21885169297457,0.102993043181487
7,5648,0,0,2018-11-09,"nonbreeding",40471,3.21885169297457,0.102993043181487
8,5587,0,0,2018-11-09,"nonbreeding",40471,3.21885169297457,0.102993043181487
1,1191,0.452788416296244,0.0232083545759377,2018-11-16,"nonbreeding",40471,1.5522008696571,0.0604816996321747
2,5473,1.09941245336086,0.055851663075276,2018-11-16,"nonbreeding",40471,1.5522008696571,0.0604816996321747
3,5595,0,0,2018-11-16,"nonbreeding",40471,1.5522008696571,0.0604816996321747
4,5659,0,0,2018-11-16,"nonbreeding",40471,1.5522008696571,0.0604816996321747
5,5659,0,0,2018-11-16,"nonbreeding",40471,1.5522008696571,0.0604816996321747
6,5659,0,0,2018-11-16,"nonbreeding",40471,1.5522008696571,0.0604816996321747
7,5648,0,0,2018-11-16,"nonbreeding",40471,1.5522008696571,0.0604816996321747
8,5587,0,0,2018-11-16,"nonbreeding",40471,1.5522008696571,0.0604816996321747
1,1191,0.213426845148206,0.00911086051009647,2018-11-23,"nonbreeding",40471,1.43253878783435,0.0850078093144699
2,5473,1.21911194268614,0.0845181629308804,2018-11-23,"nonbreeding",40471,1.43253878783435,0.0850078093144699
3,5595,0,0,2018-11-23,"nonbreeding",40471,1.43253878783435,0.0850078093144699
4,5659,0,0,2018-11-23,"nonbreeding",40471,1.43253878783435,0.0850078093144699
5,5659,0,0,2018-11-23,"nonbreeding",40471,1.43253878783435,0.0850078093144699
6,5659,0,0,2018-11-23,"nonbreeding",40471,1.43253878783435,0.0850078093144699
7,5648,0,0,2018-11-23,"nonbreeding",40471,1.43253878783435,0.0850078093144699
8,5587,0,0,2018-11-23,"nonbreeding",40471,1.43253878783435,0.0850078093144699
1,1191,0.101165488362312,0.00786020892858319,2018-11-30,"nonbreeding",40471,1.03155325306579,0.046926017682599
2,5473,0.930387764703482,0.0462630333111289,2018-11-30,"nonbreeding",40471,1.03155325306579,0.046926017682599
3,5595,0,0,2018-11-30,"nonbreeding",40471,1.03155325306579,0.046926017682599
4,5659,0,0,2018-11-30,"nonbreeding",40471,1.03155325306579,0.046926017682599
5,5659,0,0,2018-11-30,"nonbreeding",40471,1.03155325306579,0.046926017682599
6,5659,0,0,2018-11-30,"nonbreeding",40471,1.03155325306579,0.046926017682599
7,5648,0,0,2018-11-30,"nonbreeding",40471,1.03155325306579,0.046926017682599
8,5587,0,0,2018-11-30,"nonbreeding",40471,1.03155325306579,0.046926017682599
1,1191,0.111744068562984,0.00295257173390077,2018-12-07,"nonbreeding",40471,0.78810551809147,0.0526336145383619
2,5473,0.676361449528486,0.0525507345289201,2018-12-07,"nonbreeding",40471,0.78810551809147,0.0526336145383619
3,5595,0,0,2018-12-07,"nonbreeding",40471,0.78810551809147,0.0526336145383619
4,5659,0,0,2018-12-07,"nonbreeding",40471,0.78810551809147,0.0526336145383619
5,5659,0,0,2018-12-07,"nonbreeding",40471,0.78810551809147,0.0526336145383619
6,5659,0,0,2018-12-07,"nonbreeding",40471,0.78810551809147,0.0526336145383619
7,5648,0,0,2018-12-07,"nonbreeding",40471,0.78810551809147,0.0526336145383619
8,5587,0,0,2018-12-07,"nonbreeding",40471,0.78810551809147,0.0526336145383619
1,1191,0.212122641503811,0.0145188162821571,2018-12-14,"nonbreeding",40471,0.761394248344004,0.0553939122954384
2,5473,0.549271606840193,0.0534573614496609,2018-12-14,"nonbreeding",40471,0.761394248344004,0.0553939122954384
3,5595,0,0,2018-12-14,"nonbreeding",40471,0.761394248344004,0.0553939122954384
4,5659,0,0,2018-12-14,"nonbreeding",40471,0.761394248344004,0.0553939122954384
5,5659,0,0,2018-12-14,"nonbreeding",40471,0.761394248344004,0.0553939122954384
6,5659,0,0,2018-12-14,"nonbreeding",40471,0.761394248344004,0.0553939122954384
7,5648,0,0,2018-12-14,"nonbreeding",40471,0.761394248344004,0.0553939122954384
8,5587,0,0,2018-12-14,"nonbreeding",40471,0.761394248344004,0.0553939122954384
1,1191,0.264259776100516,0.013500138623481,2018-12-21,"nonbreeding",40471,1.08559498842806,0.048285129505559
2,5473,0.777404678054154,0.0462213912015829,2018-12-21,"nonbreeding",40471,1.08559498842806,0.048285129505559
3,5595,0,0,2018-12-21,"nonbreeding",40471,1.08559498842806,0.048285129505559
4,5659,0.043930534273386,0.00357532990165055,2018-12-21,"nonbreeding",40471,1.08559498842806,0.048285129505559
5,5659,0,0,2018-12-21,"nonbreeding",40471,1.08559498842806,0.048285129505559
6,5659,0,0,2018-12-21,"nonbreeding",40471,1.08559498842806,0.048285129505559
7,5648,0,0,2018-12-21,"nonbreeding",40471,1.08559498842806,0.048285129505559
8,5587,0,0,2018-12-21,"nonbreeding",40471,1.08559498842806,0.048285129505559
1,1191,0.328555958345532,0.0261610861036604,2018-12-28,"nonbreeding",40471,1.03143119812012,0.0740579815124936
2,5473,0.638049034401774,0.068386032803137,2018-12-28,"nonbreeding",40471,1.03143119812012,0.0740579815124936
3,5595,0,0,2018-12-28,"nonbreeding",40471,1.03143119812012,0.0740579815124936
4,5659,0.0648262053728104,0.0111145272967406,2018-12-28,"nonbreeding",40471,1.03143119812012,0.0740579815124936
5,5659,0,0,2018-12-28,"nonbreeding",40471,1.03143119812012,0.0740579815124936
6,5659,0,0,2018-12-28,"nonbreeding",40471,1.03143119812012,0.0740579815124936
7,5648,0,0,2018-12-28,"nonbreeding",40471,1.03143119812012,0.0740579815124936
8,5587,0,0,2018-12-28,"nonbreeding",40471,1.03143119812012,0.0740579815124936
